State_Name,District_Name,Crop_Year,Season,Crop,Area,Production
Madhya Pradesh,BHIND,2009,Whole Year ,Gram,20692,26051
Madhya Pradesh,BHIND,2009,Whole Year ,Linseed,58,36
Madhya Pradesh,BHIND,2009,Whole Year ,Maize,1,1
Madhya Pradesh,BHIND,2009,Whole Year ,Masoor,6664,3517
Madhya Pradesh,BHIND,2009,Whole Year ,Onion,62,494
Madhya Pradesh,BHIND,2009,Whole Year ,Peas & beans (Pulses),3130,1301
Madhya Pradesh,BHIND,2009,Whole Year ,Potato,1217,11931
Madhya Pradesh,BHIND,2009,Whole Year ,Rapeseed &Mustard,177555,224430
Madhya Pradesh,BHIND,2009,Whole Year ,Rice,1627,3475
Madhya Pradesh,BHIND,2009,Whole Year ,Sannhamp,3,1
Madhya Pradesh,BHIND,2009,Whole Year ,Sesamum,10780,6250
Madhya Pradesh,BHIND,2009,Whole Year ,Soyabean,1,2
Madhya Pradesh,BHIND,2009,Whole Year ,Sugarcane,19,380
Madhya Pradesh,BHIND,2009,Whole Year ,Sweet potato,3,18
Madhya Pradesh,BHIND,2009,Whole Year ,Wheat,84642,214197
Madhya Pradesh,BHIND,2010,Whole Year ,Dry chillies,29,52
Madhya Pradesh,BHIND,2010,Whole Year ,Garlic,5,8
Madhya Pradesh,BHIND,2010,Whole Year ,Onion,118,824
Madhya Pradesh,BHIND,2010,Whole Year ,Potato,932,8057
Madhya Pradesh,BHIND,2010,Whole Year ,Sannhamp,5,11
Madhya Pradesh,BHIND,2010,Whole Year ,Sesamum,9383,8161
Madhya Pradesh,BHIND,2010,Whole Year ,Sugarcane,24,630
Madhya Pradesh,BHIND,2010,Whole Year ,Sweet potato,2,8
Madhya Pradesh,BHIND,2011,Whole Year ,Dry chillies,30,29
Madhya Pradesh,BHIND,2011,Whole Year ,Garlic,6,9
Madhya Pradesh,BHIND,2011,Whole Year ,Onion,127,677
Madhya Pradesh,BHIND,2011,Whole Year ,Potato,1096,9739
Madhya Pradesh,BHIND,2011,Whole Year ,Sesamum,9520,6340
Madhya Pradesh,BHIND,2011,Whole Year ,Sugarcane,26,510
Madhya Pradesh,BHIND,2011,Whole Year ,Sweet potato,7,29
Madhya Pradesh,BHIND,2012,Whole Year ,Dry chillies,31,36
Madhya Pradesh,BHIND,2012,Whole Year ,Garlic,3,6
Madhya Pradesh,BHIND,2012,Whole Year ,Onion,119,1065
Madhya Pradesh,BHIND,2012,Whole Year ,Potato,954,14919
Madhya Pradesh,BHIND,2012,Whole Year ,Sesamum,10067,5754
Madhya Pradesh,BHIND,2012,Whole Year ,Sugarcane,16,250
Madhya Pradesh,BHIND,2012,Whole Year ,Sweet potato,7,31
Madhya Pradesh,BHIND,2013,Whole Year ,Dry chillies,12,8
Madhya Pradesh,BHIND,2013,Whole Year ,Garlic,3,5
Madhya Pradesh,BHIND,2013,Whole Year ,Onion,29,205
Madhya Pradesh,BHIND,2013,Whole Year ,Potato,803,8971
Madhya Pradesh,BHIND,2013,Whole Year ,Sesamum,8500,7389
Madhya Pradesh,BHIND,2013,Whole Year ,Sugarcane,30,840
Madhya Pradesh,BHIND,2013,Whole Year ,Sweet potato,2,9
Madhya Pradesh,BHOPAL,1998,Whole Year ,Sugarcane,576,7460
Madhya Pradesh,BHOPAL,1999,Whole Year ,Coriander,1128,470
Madhya Pradesh,BHOPAL,1999,Whole Year ,Dry chillies,155,76
Madhya Pradesh,BHOPAL,1999,Whole Year ,Garlic,210,569
Madhya Pradesh,BHOPAL,1999,Whole Year ,Onion,581,6850
Madhya Pradesh,BHOPAL,1999,Whole Year ,Potato,108,1188
Madhya Pradesh,BHOPAL,1999,Whole Year ,Sannhamp,85,156
Madhya Pradesh,BHOPAL,1999,Whole Year ,Sugarcane,532,12500
Madhya Pradesh,BHOPAL,1999,Whole Year ,Sweet potato,8,47
Madhya Pradesh,BHOPAL,2000,Whole Year ,Coriander,508,206
Madhya Pradesh,BHOPAL,2000,Whole Year ,Dry chillies,161,73
Madhya Pradesh,BHOPAL,2000,Whole Year ,Garlic,215,467
Madhya Pradesh,BHOPAL,2000,Whole Year ,Onion,564,6677
Madhya Pradesh,BHOPAL,2000,Whole Year ,Sannhamp,111,239
Madhya Pradesh,BHOPAL,2000,Whole Year ,Sugarcane,693,9910
Madhya Pradesh,BHOPAL,2001,Whole Year ,Coriander,569,197
Madhya Pradesh,BHOPAL,2001,Whole Year ,Dry chillies,174,103
Madhya Pradesh,BHOPAL,2001,Whole Year ,Garlic,213,385
Madhya Pradesh,BHOPAL,2001,Whole Year ,Onion,638,6407
Madhya Pradesh,BHOPAL,2001,Whole Year ,Potato,53,642
Madhya Pradesh,BHOPAL,2001,Whole Year ,Sannhamp,86,155
Madhya Pradesh,BHOPAL,2001,Whole Year ,Sugarcane,228,4940
Madhya Pradesh,BHOPAL,2001,Whole Year ,Sweet potato,5,25
Madhya Pradesh,BHOPAL,2002,Whole Year ,Bhindi,209,0
Madhya Pradesh,BHOPAL,2002,Whole Year ,Brinjal,393,0
Madhya Pradesh,BHOPAL,2002,Whole Year ,Cabbage,4,0
Madhya Pradesh,BHOPAL,2002,Whole Year ,Cauliflower,113,0
Madhya Pradesh,BHOPAL,2002,Whole Year ,Citrus Fruit,2,0
Madhya Pradesh,BHOPAL,2002,Whole Year ,Coriander,386,134
Madhya Pradesh,BHOPAL,2002,Whole Year ,Dry chillies,179,87
Madhya Pradesh,BHOPAL,2002,Whole Year ,Garlic,206,372
Madhya Pradesh,BHOPAL,2002,Whole Year ,Mango,94,0
Madhya Pradesh,BHOPAL,2002,Whole Year ,Onion,615,5932
Madhya Pradesh,BHOPAL,2002,Whole Year ,Other Vegetables,581,0
Madhya Pradesh,BHOPAL,2002,Whole Year ,Papaya,1,0
Madhya Pradesh,BHOPAL,2002,Whole Year ,Pome Fruit,3,0
Madhya Pradesh,BHOPAL,2002,Whole Year ,Potato,76,878
Madhya Pradesh,BHOPAL,2002,Whole Year ,Sannhamp,61,111
Madhya Pradesh,BHOPAL,2002,Whole Year ,Sugarcane,256,5090
Madhya Pradesh,BHOPAL,2002,Whole Year ,Sweet potato,4,22
Madhya Pradesh,BHOPAL,2002,Whole Year ,Tomato,565,0
Madhya Pradesh,BHOPAL,2003,Whole Year ,Bhindi,260,0
Madhya Pradesh,BHOPAL,2003,Whole Year ,Brinjal,445,0
Madhya Pradesh,BHOPAL,2003,Whole Year ,Cabbage,7,0
Madhya Pradesh,BHOPAL,2003,Whole Year ,Cauliflower,103,0
Madhya Pradesh,BHOPAL,2003,Whole Year ,Coriander,614,221
Madhya Pradesh,BHOPAL,2003,Whole Year ,Dry chillies,202,117
Madhya Pradesh,BHOPAL,2003,Whole Year ,Garlic,256,555
Madhya Pradesh,BHOPAL,2003,Whole Year ,Mango,75,0
Madhya Pradesh,BHOPAL,2003,Whole Year ,Onion,748,8103
Madhya Pradesh,BHOPAL,2003,Whole Year ,Orange,2,0
Madhya Pradesh,BHOPAL,2003,Whole Year ,Other Vegetables,735,0
Madhya Pradesh,BHOPAL,2003,Whole Year ,Papaya,2,0
Madhya Pradesh,BHOPAL,2003,Whole Year ,Pome Fruit,4,0
Madhya Pradesh,BHOPAL,2003,Whole Year ,Potato,73,848
Madhya Pradesh,BHOPAL,2003,Whole Year ,Sannhamp,44,78
Madhya Pradesh,BHOPAL,2003,Whole Year ,Sugarcane,260,5640
Madhya Pradesh,BHOPAL,2003,Whole Year ,Sweet potato,1,5
Madhya Pradesh,BHOPAL,2003,Whole Year ,Tomato,625,0
Madhya Pradesh,BHOPAL,2004,Whole Year ,Coriander,667,235
Madhya Pradesh,BHOPAL,2004,Whole Year ,Garlic,265,594
Madhya Pradesh,BHOPAL,2004,Whole Year ,Onion,832,11195
Madhya Pradesh,BHOPAL,2004,Whole Year ,Potato,70,910
Madhya Pradesh,BHOPAL,2004,Whole Year ,Sugarcane,220,4850
Madhya Pradesh,BHOPAL,2004,Whole Year ,Sweet potato,2,11
Madhya Pradesh,BHOPAL,2005,Whole Year ,Onion,852,10042
Madhya Pradesh,BHOPAL,2005,Whole Year ,Potato,97,1123
Madhya Pradesh,BHOPAL,2005,Whole Year ,Sugarcane,243,5560
Madhya Pradesh,BHOPAL,2006,Whole Year ,Coriander,672,257
Madhya Pradesh,BHOPAL,2006,Whole Year ,Dry chillies,195,140
Madhya Pradesh,BHOPAL,2006,Whole Year ,Garlic,145,352
Madhya Pradesh,BHOPAL,2006,Whole Year ,Onion,1036,13434
Madhya Pradesh,BHOPAL,2006,Whole Year ,Potato,80,948
Madhya Pradesh,BHOPAL,2006,Whole Year ,Sesamum,164,50
Madhya Pradesh,BHOPAL,2006,Whole Year ,Sugarcane,277,7330
Madhya Pradesh,BHOPAL,2006,Whole Year ,Sweet potato,4,22
Madhya Pradesh,BHOPAL,2007,Whole Year ,Coriander,1347,525
Madhya Pradesh,BHOPAL,2007,Whole Year ,Garlic,372,811
Madhya Pradesh,BHOPAL,2007,Whole Year ,Onion,941,9048
Madhya Pradesh,BHOPAL,2007,Whole Year ,Potato,109,1212
Madhya Pradesh,BHOPAL,2007,Whole Year ,Sesamum,129,55
Madhya Pradesh,BHOPAL,2007,Whole Year ,Sugarcane,235,5960
Madhya Pradesh,BHOPAL,2007,Whole Year ,Sweet potato,2,11
Madhya Pradesh,BHOPAL,2008,Whole Year ,Coriander,1306,517
Madhya Pradesh,BHOPAL,2008,Whole Year ,Garlic,310,753
Madhya Pradesh,BHOPAL,2008,Whole Year ,Onion,829,8898
Madhya Pradesh,BHOPAL,2008,Whole Year ,Potato,77,776
Madhya Pradesh,BHOPAL,2008,Whole Year ,Sesamum,120,48
Madhya Pradesh,BHOPAL,2008,Whole Year ,Sugarcane,206,4410
Madhya Pradesh,BHOPAL,2008,Whole Year ,Sweet potato,3,16
Madhya Pradesh,BHOPAL,2009,Whole Year ,Arhar/Tur,1651,1103
Madhya Pradesh,BHOPAL,2009,Whole Year ,Coriander,984,465
Madhya Pradesh,BHOPAL,2009,Whole Year ,Dry chillies,198,319
Madhya Pradesh,BHOPAL,2009,Whole Year ,Dry ginger,4,4
Madhya Pradesh,BHOPAL,2009,Whole Year ,Garlic,285,744
Madhya Pradesh,BHOPAL,2009,Whole Year ,Gram,37919,40835
Madhya Pradesh,BHOPAL,2009,Whole Year ,Groundnut,373,433
Madhya Pradesh,BHOPAL,2009,Whole Year ,Khesari,324,240
Madhya Pradesh,BHOPAL,2009,Whole Year ,Linseed,173,176
Madhya Pradesh,BHOPAL,2009,Whole Year ,Maize,2756,2774
Madhya Pradesh,BHOPAL,2009,Whole Year ,Masoor,3106,1655
Madhya Pradesh,BHOPAL,2009,Whole Year ,Onion,805,9499
Madhya Pradesh,BHOPAL,2009,Whole Year ,Peas & beans (Pulses),692,271
Madhya Pradesh,BHOPAL,2009,Whole Year ,Potato,100,981
Madhya Pradesh,BHOPAL,2009,Whole Year ,Rapeseed &Mustard,83,84
Madhya Pradesh,BHOPAL,2009,Whole Year ,Rice,503,345
Madhya Pradesh,BHOPAL,2009,Whole Year ,Sannhamp,13,4
Madhya Pradesh,BHOPAL,2009,Whole Year ,Sesamum,83,32
Madhya Pradesh,BHOPAL,2009,Whole Year ,Soyabean,103292,137770
Madhya Pradesh,BHOPAL,2009,Whole Year ,Sugarcane,233,5670
Madhya Pradesh,BHOPAL,2009,Whole Year ,Sweet potato,1,5
Madhya Pradesh,BHOPAL,2009,Whole Year ,Wheat,72028,147055
Madhya Pradesh,BHOPAL,2010,Whole Year ,Coriander,1806,576
Madhya Pradesh,BHOPAL,2010,Whole Year ,Dry chillies,152,270
Madhya Pradesh,BHOPAL,2010,Whole Year ,Dry ginger,16,18
Madhya Pradesh,BHOPAL,2010,Whole Year ,Garlic,228,475
Madhya Pradesh,BHOPAL,2010,Whole Year ,Onion,644,3397
Madhya Pradesh,BHOPAL,2010,Whole Year ,Potato,63,516
Madhya Pradesh,BHOPAL,2010,Whole Year ,Sannhamp,2,6
Madhya Pradesh,BHOPAL,2010,Whole Year ,Sesamum,47,25
Madhya Pradesh,BHOPAL,2010,Whole Year ,Sugarcane,236,4970
Madhya Pradesh,BHOPAL,2010,Whole Year ,Sweet potato,1,4
Madhya Pradesh,BHOPAL,2011,Whole Year ,Coriander,1472,658
Madhya Pradesh,BHOPAL,2011,Whole Year ,Dry chillies,197,321
Madhya Pradesh,BHOPAL,2011,Whole Year ,Dry ginger,10,10
Madhya Pradesh,BHOPAL,2011,Whole Year ,Garlic,284,887
Madhya Pradesh,BHOPAL,2011,Whole Year ,Onion,691,15643
Madhya Pradesh,BHOPAL,2011,Whole Year ,Potato,85,1055
Madhya Pradesh,BHOPAL,2011,Whole Year ,Sesamum,55,34
Madhya Pradesh,BHOPAL,2011,Whole Year ,Sugarcane,244,5660
Madhya Pradesh,BHOPAL,2011,Whole Year ,Sweet potato,1,6
Madhya Pradesh,BHOPAL,2012,Whole Year ,Coriander,1423,973
Madhya Pradesh,BHOPAL,2012,Whole Year ,Dry chillies,200,480
Madhya Pradesh,BHOPAL,2012,Whole Year ,Dry ginger,7,10
Madhya Pradesh,BHOPAL,2012,Whole Year ,Garlic,312,1264
Madhya Pradesh,BHOPAL,2012,Whole Year ,Onion,733,22922
Madhya Pradesh,BHOPAL,2012,Whole Year ,Potato,83,1202
Madhya Pradesh,BHOPAL,2012,Whole Year ,Sesamum,57,33
Madhya Pradesh,BHOPAL,2012,Whole Year ,Sugarcane,177,5270
Madhya Pradesh,BHOPAL,2012,Whole Year ,Sweet potato,2,17
Madhya Pradesh,BHOPAL,2013,Whole Year ,Coriander,1470,1171
Madhya Pradesh,BHOPAL,2013,Whole Year ,Dry chillies,220,282
Madhya Pradesh,BHOPAL,2013,Whole Year ,Dry ginger,5,7
Madhya Pradesh,BHOPAL,2013,Whole Year ,Garlic,307,919
Madhya Pradesh,BHOPAL,2013,Whole Year ,Onion,696,10216
Madhya Pradesh,BHOPAL,2013,Whole Year ,Potato,66,789
Madhya Pradesh,BHOPAL,2013,Whole Year ,Sesamum,56,23
Madhya Pradesh,BHOPAL,2013,Whole Year ,Sugarcane,175,5140
Madhya Pradesh,BURHANPUR,2003,Whole Year ,Banana,13840,408724
Madhya Pradesh,BURHANPUR,2003,Whole Year ,Bhindi,27,0
Madhya Pradesh,BURHANPUR,2003,Whole Year ,Brinjal,164,0
Madhya Pradesh,BURHANPUR,2003,Whole Year ,Cauliflower,29,0
Madhya Pradesh,BURHANPUR,2003,Whole Year ,Citrus Fruit,77,0
Madhya Pradesh,BURHANPUR,2003,Whole Year ,Coriander,196,70
Madhya Pradesh,BURHANPUR,2003,Whole Year ,Dry chillies,220,215
Madhya Pradesh,BURHANPUR,2003,Whole Year ,Garlic,4,14
Madhya Pradesh,BURHANPUR,2003,Whole Year ,Mango,12,0
Madhya Pradesh,BURHANPUR,2003,Whole Year ,Onion,208,6754
Madhya Pradesh,BURHANPUR,2003,Whole Year ,Orange,7,0
Madhya Pradesh,BURHANPUR,2003,Whole Year ,Other Citrus Fruit,1,0
Madhya Pradesh,BURHANPUR,2003,Whole Year ,Other Fresh Fruits,57,0
Madhya Pradesh,BURHANPUR,2003,Whole Year ,Other Vegetables,113,0
Madhya Pradesh,BURHANPUR,2003,Whole Year ,Papaya,43,144
Madhya Pradesh,BURHANPUR,2003,Whole Year ,Pome Fruit,10,0
Madhya Pradesh,BURHANPUR,2003,Whole Year ,Potato,2,22
Madhya Pradesh,BURHANPUR,2003,Whole Year ,Sannhamp,13,28
Madhya Pradesh,BURHANPUR,2003,Whole Year ,Sugarcane,2609,147670
Madhya Pradesh,BURHANPUR,2003,Whole Year ,Tomato,50,0
Madhya Pradesh,BURHANPUR,2003,Whole Year ,Turmeric,1,1
Madhya Pradesh,BURHANPUR,2003,Whole Year ,Water Melon,55,0
Madhya Pradesh,BURHANPUR,2004,Whole Year ,Coriander,155,41
Madhya Pradesh,BURHANPUR,2004,Whole Year ,Garlic,5,22
Madhya Pradesh,BURHANPUR,2004,Whole Year ,Onion,229,7969
Madhya Pradesh,BURHANPUR,2004,Whole Year ,Potato,3,35
Madhya Pradesh,BURHANPUR,2004,Whole Year ,Sugarcane,2564,143340
Madhya Pradesh,BURHANPUR,2005,Whole Year ,Onion,357,12442
Madhya Pradesh,BURHANPUR,2005,Whole Year ,Sugarcane,2396,133940
Madhya Pradesh,BURHANPUR,2005,Whole Year ,Sweet potato,2,11
Madhya Pradesh,BURHANPUR,2006,Whole Year ,Banana,13486,439247
Madhya Pradesh,BURHANPUR,2006,Whole Year ,Coriander,99,31
Madhya Pradesh,BURHANPUR,2006,Whole Year ,Dry chillies,282,316
Madhya Pradesh,BURHANPUR,2006,Whole Year ,Garlic,2,7
Madhya Pradesh,BURHANPUR,2006,Whole Year ,Onion,400,12271
Madhya Pradesh,BURHANPUR,2006,Whole Year ,Sesamum,203,71
Madhya Pradesh,BURHANPUR,2006,Whole Year ,Sugarcane,2327,130090
Madhya Pradesh,BURHANPUR,2006,Whole Year ,Sweet potato,9,48
Madhya Pradesh,BURHANPUR,2007,Whole Year ,Banana,6832,438136
Madhya Pradesh,BURHANPUR,2007,Whole Year ,Coriander,78,26
Madhya Pradesh,BURHANPUR,2007,Whole Year ,Garlic,5,22
Madhya Pradesh,BURHANPUR,2007,Whole Year ,Onion,411,12467
Madhya Pradesh,BURHANPUR,2007,Whole Year ,Potato,1,11
Madhya Pradesh,BURHANPUR,2007,Whole Year ,Sesamum,171,94
Madhya Pradesh,BURHANPUR,2007,Whole Year ,Small millets,1,
Madhya Pradesh,BURHANPUR,2007,Whole Year ,Sugarcane,2582,144340
Madhya Pradesh,BURHANPUR,2007,Whole Year ,Sunflower,5,2
Madhya Pradesh,BURHANPUR,2008,Whole Year ,Banana,7334,377611
Madhya Pradesh,BURHANPUR,2008,Whole Year ,Coriander,70,20
Madhya Pradesh,BURHANPUR,2008,Whole Year ,Garlic,7,30
Madhya Pradesh,BURHANPUR,2008,Whole Year ,Onion,417,12839
Madhya Pradesh,BURHANPUR,2008,Whole Year ,Sesamum,118,52
Madhya Pradesh,BURHANPUR,2008,Whole Year ,Small millets,40,10
Madhya Pradesh,BURHANPUR,2008,Whole Year ,Sugarcane,3213,168400
Madhya Pradesh,BURHANPUR,2008,Whole Year ,Sweet potato,1,5
Madhya Pradesh,BURHANPUR,2009,Whole Year ,Arhar/Tur,3563,3657
Madhya Pradesh,BURHANPUR,2009,Whole Year ,Bajra,54,44
Madhya Pradesh,BURHANPUR,2009,Whole Year ,Banana,7336,467962
Madhya Pradesh,BURHANPUR,2009,Whole Year ,Castor seed,18,5
Madhya Pradesh,BURHANPUR,2009,Whole Year ,Coriander,53,18
Madhya Pradesh,BURHANPUR,2009,Whole Year ,Cotton(lint),45001,5522
Madhya Pradesh,BURHANPUR,2009,Whole Year ,Dry chillies,168,285
Madhya Pradesh,BURHANPUR,2009,Whole Year ,Dry ginger,10,13
Madhya Pradesh,BURHANPUR,2009,Whole Year ,Garlic,3,13
Madhya Pradesh,BURHANPUR,2009,Whole Year ,Gram,2996,2678
Madhya Pradesh,BURHANPUR,2009,Whole Year ,Groundnut,485,534
Madhya Pradesh,BURHANPUR,2009,Whole Year ,Maize,4653,7510
Madhya Pradesh,BURHANPUR,2009,Whole Year ,Masoor,52,19
Madhya Pradesh,BURHANPUR,2009,Whole Year ,Onion,421,13432
Madhya Pradesh,BURHANPUR,2009,Whole Year ,Peas & beans (Pulses),11,4
Madhya Pradesh,BURHANPUR,2009,Whole Year ,Rapeseed &Mustard,5,3
Madhya Pradesh,BURHANPUR,2009,Whole Year ,Rice,1826,1733
Madhya Pradesh,BURHANPUR,2009,Whole Year ,Sannhamp,66,23
Madhya Pradesh,BURHANPUR,2009,Whole Year ,Sesamum,121,49
Madhya Pradesh,BURHANPUR,2009,Whole Year ,Soyabean,15068,10477
Madhya Pradesh,BURHANPUR,2009,Whole Year ,Sugarcane,2144,104880
Madhya Pradesh,BURHANPUR,2009,Whole Year ,Sweet potato,2,10
Madhya Pradesh,BURHANPUR,2009,Whole Year ,Turmeric,1,1
Madhya Pradesh,BURHANPUR,2009,Whole Year ,Wheat,10799,19398
Madhya Pradesh,BURHANPUR,2010,Whole Year ,Banana,7633,416751
Madhya Pradesh,BURHANPUR,2010,Whole Year ,Coriander,62,15
Madhya Pradesh,BURHANPUR,2010,Whole Year ,Dry chillies,186,553
Madhya Pradesh,BURHANPUR,2010,Whole Year ,Dry ginger,14,13
Madhya Pradesh,BURHANPUR,2010,Whole Year ,Garlic,6,14
Madhya Pradesh,BURHANPUR,2010,Whole Year ,Onion,485,14944
Madhya Pradesh,BURHANPUR,2010,Whole Year ,Potato,1,11
Madhya Pradesh,BURHANPUR,2010,Whole Year ,Sannhamp,24,33
Madhya Pradesh,BURHANPUR,2010,Whole Year ,Sesamum,154,109
Madhya Pradesh,BURHANPUR,2010,Whole Year ,Sugarcane,3229,170230
Madhya Pradesh,BURHANPUR,2010,Whole Year ,Sweet potato,3,9
Madhya Pradesh,BURHANPUR,2010,Whole Year ,Turmeric,4,3
Madhya Pradesh,BURHANPUR,2011,Whole Year ,Banana,15830,567197
Madhya Pradesh,BURHANPUR,2011,Whole Year ,Coriander,66,17
Madhya Pradesh,BURHANPUR,2011,Whole Year ,Dry chillies,131,261
Madhya Pradesh,BURHANPUR,2011,Whole Year ,Dry ginger,15,15
Madhya Pradesh,BURHANPUR,2011,Whole Year ,Garlic,3,8
Madhya Pradesh,BURHANPUR,2011,Whole Year ,Onion,363,15336
Madhya Pradesh,BURHANPUR,2011,Whole Year ,Potato,1,11
Madhya Pradesh,BURHANPUR,2011,Whole Year ,Sesamum,114,84
Madhya Pradesh,BURHANPUR,2011,Whole Year ,Sugarcane,2353,122240
Madhya Pradesh,BURHANPUR,2011,Whole Year ,Turmeric,3,2
Madhya Pradesh,BURHANPUR,2012,Whole Year ,Banana,16536,605427
Madhya Pradesh,BURHANPUR,2012,Whole Year ,Coriander,133,50
Madhya Pradesh,BURHANPUR,2012,Whole Year ,Dry chillies,184,416
Madhya Pradesh,BURHANPUR,2012,Whole Year ,Dry ginger,23,25
Madhya Pradesh,BURHANPUR,2012,Whole Year ,Garlic,5,23
Madhya Pradesh,BURHANPUR,2012,Whole Year ,Onion,386,21029
Madhya Pradesh,BURHANPUR,2012,Whole Year ,Potato,6,88
Madhya Pradesh,BURHANPUR,2012,Whole Year ,Sesamum,88,69
Madhya Pradesh,BURHANPUR,2012,Whole Year ,Sugarcane,3030,206990
Madhya Pradesh,BURHANPUR,2012,Whole Year ,Sweet potato,4,14
Madhya Pradesh,BURHANPUR,2012,Whole Year ,Turmeric,25,25
Madhya Pradesh,BURHANPUR,2013,Whole Year ,Banana,17000,1414642
Madhya Pradesh,BURHANPUR,2013,Whole Year ,Coriander,145,41
Madhya Pradesh,BURHANPUR,2013,Whole Year ,Dry chillies,199,579
Madhya Pradesh,BURHANPUR,2013,Whole Year ,Dry ginger,27,28
Madhya Pradesh,BURHANPUR,2013,Whole Year ,Garlic,11,52
Madhya Pradesh,BURHANPUR,2013,Whole Year ,Onion,587,25822
Madhya Pradesh,BURHANPUR,2013,Whole Year ,Potato,17,160
Madhya Pradesh,BURHANPUR,2013,Whole Year ,Sesamum,94,99
Madhya Pradesh,BURHANPUR,2013,Whole Year ,Sugarcane,2832,172860
Madhya Pradesh,BURHANPUR,2013,Whole Year ,Sunflower,1,
Madhya Pradesh,BURHANPUR,2013,Whole Year ,Sweet potato,7,29
Madhya Pradesh,BURHANPUR,2013,Whole Year ,Turmeric,38,29
Madhya Pradesh,CHHATARPUR,1998,Whole Year ,Sugarcane,260,3290
Madhya Pradesh,CHHATARPUR,1999,Whole Year ,Coriander,504,105
Madhya Pradesh,CHHATARPUR,1999,Whole Year ,Dry chillies,703,178
Madhya Pradesh,CHHATARPUR,1999,Whole Year ,Garlic,104,200
Madhya Pradesh,CHHATARPUR,1999,Whole Year ,Onion,751,5393
Madhya Pradesh,CHHATARPUR,1999,Whole Year ,Potato,1235,10720
Madhya Pradesh,CHHATARPUR,1999,Whole Year ,Sannhamp,743,1294
Madhya Pradesh,CHHATARPUR,1999,Whole Year ,Sugarcane,154,3450
Madhya Pradesh,CHHATARPUR,1999,Whole Year ,Sweet potato,409,2268
Madhya Pradesh,CHHATARPUR,1999,Whole Year ,Turmeric,33,25
Madhya Pradesh,CHHATARPUR,2000,Whole Year ,Coriander,460,85
Madhya Pradesh,CHHATARPUR,2000,Whole Year ,Dry chillies,641,119
Madhya Pradesh,CHHATARPUR,2000,Whole Year ,Garlic,104,200
Madhya Pradesh,CHHATARPUR,2000,Whole Year ,Onion,637,5838
Madhya Pradesh,CHHATARPUR,2000,Whole Year ,Sannhamp,637,661
Madhya Pradesh,CHHATARPUR,2000,Whole Year ,Sugarcane,314,3470
Madhya Pradesh,CHHATARPUR,2000,Whole Year ,Turmeric,27,18
Madhya Pradesh,CHHATARPUR,2001,Whole Year ,Banana,6,169
Madhya Pradesh,CHHATARPUR,2001,Whole Year ,Coriander,535,101
Madhya Pradesh,CHHATARPUR,2001,Whole Year ,Dry chillies,735,197
Madhya Pradesh,CHHATARPUR,2001,Whole Year ,Garlic,141,281
Madhya Pradesh,CHHATARPUR,2001,Whole Year ,Onion,670,6358
Madhya Pradesh,CHHATARPUR,2001,Whole Year ,Potato,1253,12371
Madhya Pradesh,CHHATARPUR,2001,Whole Year ,Sannhamp,637,933
Madhya Pradesh,CHHATARPUR,2001,Whole Year ,Sugarcane,167,3730
Madhya Pradesh,CHHATARPUR,2001,Whole Year ,Sweet potato,362,1905
Madhya Pradesh,CHHATARPUR,2001,Whole Year ,Tobacco,72,32
Madhya Pradesh,CHHATARPUR,2001,Whole Year ,Turmeric,43,29
Madhya Pradesh,CHHATARPUR,2002,Whole Year ,Banana,6,166
Madhya Pradesh,CHHATARPUR,2002,Whole Year ,Bhindi,121,0
Madhya Pradesh,CHHATARPUR,2002,Whole Year ,Brinjal,1249,0
Madhya Pradesh,CHHATARPUR,2002,Whole Year ,Cauliflower,57,0
Madhya Pradesh,CHHATARPUR,2002,Whole Year ,Citrus Fruit,10,0
Madhya Pradesh,CHHATARPUR,2002,Whole Year ,Coriander,540,100
Madhya Pradesh,CHHATARPUR,2002,Whole Year ,Dry chillies,762,232
Madhya Pradesh,CHHATARPUR,2002,Whole Year ,Garlic,125,249
Madhya Pradesh,CHHATARPUR,2002,Whole Year ,Mango,32,0
Madhya Pradesh,CHHATARPUR,2002,Whole Year ,Onion,726,6619
Madhya Pradesh,CHHATARPUR,2002,Whole Year ,Other Vegetables,1065,0
Madhya Pradesh,CHHATARPUR,2002,Whole Year ,Papaya,62,0
Madhya Pradesh,CHHATARPUR,2002,Whole Year ,Pome Fruit,62,0
Madhya Pradesh,CHHATARPUR,2002,Whole Year ,Potato,1229,11376
Madhya Pradesh,CHHATARPUR,2002,Whole Year ,Sannhamp,668,739
Madhya Pradesh,CHHATARPUR,2002,Whole Year ,Sugarcane,171,3820
Madhya Pradesh,CHHATARPUR,2002,Whole Year ,Sweet potato,309,1684
Madhya Pradesh,CHHATARPUR,2002,Whole Year ,Tobacco,54,21
Madhya Pradesh,CHHATARPUR,2002,Whole Year ,Tomato,1243,0
Madhya Pradesh,CHHATARPUR,2003,Whole Year ,Banana,4,0
Madhya Pradesh,CHHATARPUR,2003,Whole Year ,Bhindi,130,0
Madhya Pradesh,CHHATARPUR,2003,Whole Year ,Brinjal,1105,0
Madhya Pradesh,CHHATARPUR,2003,Whole Year ,Cauliflower,153,0
Madhya Pradesh,CHHATARPUR,2003,Whole Year ,Citrus Fruit,9,0
Madhya Pradesh,CHHATARPUR,2003,Whole Year ,Coriander,596,114
Madhya Pradesh,CHHATARPUR,2003,Whole Year ,Dry chillies,872,269
